2-22,121.4409505,64.04516687,41.03272547,87.109628,22.3258278,4.238015694
2-23,115.4409505,68.04516687,39.03272547,92.109628,23.3258278,5.238015694
2-24,118.4409505,65.04516687,44.03272547,86.109628,28.3258278,3.238015694
2-25,120.4409505,69.04516687,41.03272547,93.109628,6.325827796,0.238015694
2-26,109.4409505,59.04516687,39.03272547,87.109628,8.325827796,2.238015694
2-27,106.4409505,98.04516687,42.03272547,89.109628,8.325827796,2.238015694
2-28,108.4409505,97.04516687,42.03272547,89.109628,8.325827796,2.238015694
2-29,108.4409505,124.0451669,40.03272547,80.109628,5.325827796,2.238015694
2-30,106.4409505,97.04516687,40.03272547,92.109628,11.3258278,0.238015694
2-31,105.4409505,97.04516687,40.03272547,84.109628,8.325827796,2.238015694
2-32,106.4409505,101.0451669,40.03272547,90.109628,9.325827796,2.238015694
2-33,117.4409505,147.0451669,42.03272547,81.109628,18.3258278,3.238015694
2-34,109.4409505,153.0451669,41.03272547,92.109628,14.3258278,4.238015694
2-35,120.4409505,62.04516687,43.03272547,85.109628,14.3258278,5.238015694
2-36,106.4409505,70.04516687,40.03272547,86.109628,27.3258278,4.238015694
2-37,106.4409505,62.04516687,45.03272547,164.109628,8.325827796,2.238015694
2-38,112.4409505,59.04516687,42.03272547,128.109628,9.325827796,1.238015694
2-39,108.4409505,66.04516687,46.03272547,158.109628,11.3258278,2.238015694
2-40,106.4409505,63.04516687,43.03272547,222.109628,7.325827796,1.238015694
2-41,108.4409505,63.04516687,45.03272547,82.109628,9.325827796,0.238015694
2-42,123.4409505,64.04516687,44.03272547,90.109628,11.3258278,1.238015694
2-43,250.4409505,68.04516687,41.03272547,85.109628,5.325827796,0.238015694
2-44,276.4409505,66.04516687,40.03272547,82.109628,10.3258278,2.238015694
2-45,283.4409505,71.04516687,45.03272547,95.109628,22.3258278,4.238015694
2-46,232.4409505,65.04516687,43.03272547,90.109628,21.3258278,4.238015694
2-47,277.4409505,62.04516687,42.03272547,97.109628,23.3258278,3.238015694
2-48,282.4409505,67.04516687,44.03272547,87.109628,9.325827796,0.238015694
3-1,292.748815,63.06202869,41.04449113,97.4906116,11.45121674,0.333988998
3-2,315.6641733,63.06630071,44.04779667,91.60997869,6.480098342,2.352565094
3-3,197.6615121,70.06738304,46.04872535,84.64737794,6.486750818,1.356160588
3-4,194.6614284,64.06765726,46.04898626,92.65909561,5.488283123,2.356856513
3-5,291.6614258,71.06772673,43.04905956,93.6627669,6.488636069,0.356991212
3-6,297.6614257,68.06774433,42.04908016,88.66391717,8.488717365,2.357017284
3-7,113.6614257,68.06774879,102.0490859,95.66427756,11.48873609,0.35702233
3-8,130.6614257,62.06774992,72.04908757,96.66439048,19.4887404,2.357023307
3-9,128.6614257,72.06775021,73.04908803,85.66442586,18.4887414,4.357023496
3-10,128.6614257,65.06775028,105.0490882,93.66443694,13.48874163,2.357023533
3-11,128.6614257,63.0677503,68.04908819,88.66444041,22.48874168,4.35702354
3-12,125.6614257,64.06775031,81.0490882,94.6644415,22.48874169,5.357023541
3-13,115.6614257,64.06775031,66.0490882,226.6644418,7.488741693,2.357023542
3-14,113.6614257,67.06775031,107.0490882,189.6644419,6.488741694,2.357023542
3-15,124.6614257,69.06775031,100.0490882,194.664442,6.488741694,0.357023542
3-16,124.6614257,71.06775031,94.04908821,191.664442,8.488741694,1.357023542
3-17,121.6614257,67.06775031,46.04908821,92.664442,7.488741694,0.357023542
3-18,115.6614257,66.06775031,46.04908821,96.664442,6.488741694,2.357023542
3-19,125.6614257,65.06775031,47.04908821,86.664442,7.488741694,1.357023542
3-20,127.6614257,64.06775031,42.04908821,93.664442,21.48874169,2.357023542
3-21,128.6614257,69.06775031,47.04908821,97.664442,17.48874169,2.357023542
3-22,125.6614257,69.06775031,44.04908821,94.664442,23.48874169,4.357023542
3-23,119.6614257,73.06775031,42.04908821,99.664442,24.48874169,5.357023542
3-24,122.6614257,70.06775031,47.04908821,93.664442,29.48874169,3.357023542
3-25,124.6614257,74.06775031,44.04908821,100.664442,7.488741694,0.357023542
3-26,113.6614257,64.06775031,42.04908821,94.664442,9.488741694,2.357023542
3-27,110.6614257,103.0677503,45.04908821,96.664442,9.488741694,2.357023542
3-28,112.6614257,102.0677503,45.04908821,96.664442,9.488741694,2.357023542
3-29,112.6614257,129.0677503,43.04908821,87.664442,6.488741694,2.357023542
3-30,110.6614257,102.0677503,43.04908821,99.664442,12.48874169,0.357023542
3-31,109.6614257,102.0677503,43.04908821,91.664442,9.488741694,2.357023542
3-32,110.6614257,106.0677503,43.04908821,97.664442,10.48874169,2.357023542
3-33,121.6614257,152.0677503,45.04908821,88.664442,19.48874169,3.357023542
3-34,113.6614257,158.0677503,44.04908821,99.664442,15.48874169,4.357023542
3-35,124.6614257,67.06775031,46.04908821,92.664442,15.48874169,5.357023542
3-36,110.6614257,75.06775031,43.04908821,93.664442,28.48874169,4.357023542
3-37,110.6614257,67.06775031,48.04908821,171.664442,9.488741694,2.357023542
3-38,116.6614257,64.06775031,45.04908821,135.664442,10.48874169,1.357023542
3-39,112.6614257,71.06775031,49.04908821,165.664442,12.48874169,2.357023542
3-40,110.6614257,68.06775031,46.04908821,229.664442,8.488741694,1.357023542
3-41,112.6614257,68.06775031,48.04908821,89.664442,10.48874169,0.357023542
3-42,127.6614257,69.06775031,47.04908821,97.664442,12.48874169,1.357023542
3-43,254.6614257,73.06775031,44.04908821,92.664442,6.488741694,0.357023542
3-44,280.6614257,71.06775031,43.04908821,89.664442,11.48874169,2.357023542
3-45,287.6614257,76.06775031,48.04908821,102.664442,23.48874169,4.357023542
3-46,236.6614257,70.06775031,46.04908821,97.664442,22.48874169,4.357023542
3-47,281.6614257,67.06775031,45.04908821,104.664442,24.48874169,3.357023542
3-48,286.6614257,72.06775031,47.04908821,94.664442,10.48874169,0.357023542
4-1,296.9692903,68.08461213,44.06085387,105.0454256,12.61413064,0.452996845
4-2,319.8846485,68.08888414,47.0641594,99.16479269,7.64301224,2.471572942
4-3,201.8819873,75.08996648,49.06508809,92.20219194,7.649664716,1.475168435
4-4,198.8819037,69.09024069,49.065349,100.2139096,6.651197021,2.47586436
4-5,295.881901,76.09031017,46.0654223,101.2175809,7.651549967,0.47599906
4-6,301.8819009,73.09032777,45.06544289,96.21873117,9.651631263,2.476025131
4-7,117.8819009,73.09033223,105.0654487,103.2190916,12.65164999,0.476030178
4-8,134.8819009,67.09033336,75.06545031,104.2192045,20.6516543,2.476031154
4-9,132.8819009,77.09033365,76.06545076,93.21923985,19.65165529,4.476031343
4-10,132.8819009,70.09033372,108.0654509,101.2192509,14.65165552,2.47603138
4-11,132.8819009,68.09033374,71.06545093,96.21925441,23.65165558,4.476031387
4-12,129.8819009,69.09033374,84.06545094,102.2192555,23.65165559,5.476031388
4-13,119.8819009,69.09033374,69.06545094,234.2192558,8.651655591,2.476031389
4-14,117.8819009,72.09033374,110.0654509,197.2192559,7.651655592,2.476031389
4-15,128.8819009,74.09033374,103.0654509,202.219256,7.651655592,0.476031389
4-16,128.8819009,76.09033374,97.06545094,199.219256,9.651655592,1.476031389
4-17,125.8819009,72.09033374,49.06545094,100.219256,8.651655592,0.476031389
4-18,119.8819009,71.09033374,49.06545094,104.219256,7.651655592,2.476031389
4-19,129.8819009,70.09033374,50.06545094,94.219256,8.651655592,1.476031389
4-20,131.8819009,69.09033374,45.06545094,101.219256,22.65165559,2.476031389
4-21,132.8819009,74.09033374,50.06545094,105.219256,18.65165559,2.476031389
4-22,129.8819009,74.09033374,47.06545094,102.219256,24.65165559,4.476031389
4-23,123.8819009,78.09033374,45.06545094,107.219256,25.65165559,5.476031389
4-24,126.8819009,75.09033374,50.06545094,101.219256,30.65165559,3.476031389
4-25,128.8819009,79.09033374,47.06545094,108.219256,8.651655592,0.476031389
4-26,117.8819009,69.09033374,45.06545094,102.219256,10.65165559,2.476031389
4-27,114.8819009,108.0903337,48.06545094,104.219256,10.65165559,2.476031389
4-28,116.8819009,107.0903337,48.06545094,104.219256,10.65165559,2.476031389
4-29,116.8819009,134.0903337,46.06545094,95.219256,7.651655592,2.476031389
4-30,114.8819009,107.0903337,46.06545094,107.219256,13.65165559,0.476031389
4-31,113.8819009,107.0903337,46.06545094,99.219256,10.65165559,2.476031389
4-32,114.8819009,111.0903337,46.06545094,105.219256,11.65165559,2.476031389
4-33,125.8819009,157.0903337,48.06545094,96.219256,20.65165559,3.476031389
4-34,117.8819009,163.0903337,47.06545094,107.219256,16.65165559,4.476031389
4-35,128.8819009,72.09033374,49.06545094,100.219256,16.65165559,5.476031389
4-36,114.8819009,80.09033374,46.06545094,101.219256,29.65165559,4.476031389
4-37,114.8819009,72.09033374,51.06545094,179.219256,10.65165559,2.476031389
4-38,120.8819009,69.09033374,48.06545094,143.219256,11.65165559,1.476031389
4-39,116.8819009,76.09033374,52.06545094,173.219256,13.65165559,2.476031389
4-40,114.8819009,73.09033374,49.06545094,237.219256,9.651655592,1.476031389
4-41,116.8819009,73.09033374,51.06545094,97.219256,11.65165559,0.476031389
4-42,131.8819009,74.09033374,50.06545094,105.219256,13.65165559,1.476031389
4-43,258.8819009,78.09033374,47.06545094,100.219256,7.651655592,0.476031389
4-44,284.8819009,76.09033374,46.06545094,97.219256,12.65165559,2.476031389
4-45,291.8819009,81.09033374,51.06545094,110.219256,24.65165559,4.476031389
4-46,240.8819009,75.09033374,49.06545094,105.219256,23.65165559,4.476031389
4-47,285.8819009,72.09033374,48.06545094,112.219256,25.65165559,3.476031389
4-48,290.8819009,77.09033374,50.06545094,102.219256,11.65165559,0.476031389
5-1,301.1897655,73.10719556,47.0772166,112.6002396,13.77704454,0.572004692
5-2,324.1051237,73.11146758,50.08052214,106.7196067,8.805926138,2.590580789
5-3,206.1024626,80.11254992,52.08145082,99.75700594,8.812578614,1.594176282
5-4,203.1023789,74.11282413,52.08171173,107.7687236,7.814110919,2.594872207
5-5,300.1023763,81.1128936,49.08178503,108.7723949,8.814463865,0.595006907
5-6,306.1023762,78.11291121,48.08180563,103.7735452,10.81454516,2.595032978
5-7,122.1023762,78.11291566,108.0818114,110.7739056,13.81456389,0.595038025
5-8,139.1023762,72.11291679,78.08181304,111.7740185,21.8145682,2.595039002
5-9,137.1023762,82.11291708,79.0818135,100.7740539,20.81456919,4.595039191
5-10,137.1023762,75.11291715,111.0818136,108.7740649,15.81456942,2.595039227
5-11,137.1023762,73.11291717,74.08181366,103.7740684,24.81456947,4.595039234
5-12,134.1023762,74.11291718,87.08181367,109.7740695,24.81456949,5.595039236
5-13,124.1023762,74.11291718,72.08181367,241.7740698,9.814569489,2.595039236
5-14,122.1023762,77.11291718,113.0818137,204.7740699,8.81456949,2.595039236
5-15,133.1023762,79.11291718,106.0818137,209.77407,8.81456949,0.595039236
5-16,133.1023762,81.11291718,100.0818137,206.77407,10.81456949,1.595039236
5-17,130.1023762,77.11291718,52.08181368,107.77407,9.81456949,0.595039236
5-18,124.1023762,76.11291718,52.08181368,111.77407,8.81456949,2.595039236
5-19,134.1023762,75.11291718,53.08181368,101.77407,9.81456949,1.595039236
5-20,136.1023762,74.11291718,48.08181368,108.77407,23.81456949,2.595039236
5-21,137.1023762,79.11291718,53.08181368,112.77407,19.81456949,2.595039236
5-22,134.1023762,79.11291718,50.08181368,109.77407,25.81456949,4.595039236
5-23,128.1023762,83.11291718,48.08181368,114.77407,26.81456949,5.595039236
5-24,131.1023762,80.11291718,53.08181368,108.77407,31.81456949,3.595039236
5-25,133.1023762,84.11291718,50.08181368,115.77407,9.81456949,0.595039236
5-26,122.1023762,74.11291718,48.08181368,109.77407,11.81456949,2.595039236
5-27,119.1023762,113.1129172,51.08181368,111.77407,11.81456949,2.595039236
5-28,121.1023762,112.1129172,51.08181368,111.77407,11.81456949,2.595039236
5-29,121.1023762,139.1129172,49.08181368,102.77407,8.81456949,2.595039236
5-30,119.1023762,112.1129172,49.08181368,114.77407,14.81456949,0.595039236
5-31,118.1023762,112.1129172,49.08181368,106.77407,11.81456949,2.595039236
5-32,119.1023762,116.1129172,49.08181368,112.77407,12.81456949,2.595039236
5-33,130.1023762,162.1129172,51.08181368,103.77407,21.81456949,3.595039236
5-34,122.1023762,168.1129172,50.08181368,114.77407,17.81456949,4.595039236
5-35,133.1023762,77.11291718,52.08181368,107.77407,17.81456949,5.595039236
5-36,119.1023762,85.11291718,49.08181368,108.77407,30.81456949,4.595039236
5-37,119.1023762,77.11291718,54.08181368,186.77407,11.81456949,2.595039236
5-38,125.1023762,74.11291718,51.08181368,150.77407,12.81456949,1.595039236
5-39,121.1023762,81.11291718,55.08181368,180.77407,14.81456949,2.595039236
5-40,119.1023762,78.11291718,52.08181368,244.77407,10.81456949,1.595039236
5-41,121.1023762,78.11291718,54.08181368,104.77407,12.81456949,0.595039236
5-42,136.1023762,79.11291718,53.08181368,112.77407,14.81456949,1.595039236
5-43,263.1023762,83.11291718,50.08181368,107.77407,8.81456949,0.595039236
5-44,289.1023762,81.11291718,49.08181368,104.77407,13.81456949,2.595039236
5-45,296.1023762,86.11291718,54.08181368,117.77407,25.81456949,4.595039236
5-46,245.1023762,80.11291718,52.08181368,112.77407,24.81456949,4.595039236
5-47,290.1023762,77.11291718,51.08181368,119.77407,26.81456949,3.595039236
5-48,295.1023762,82.11291718,53.08181368,109.77407,12.81456949,0.595039236
6-1,305.4102407,78.129779,50.09357934,120.1550536,14.93995843,0.691012539
6-2,328.325599,78.13405102,53.09688487,114.2744207,9.968840036,2.709588636
6-3,210.3229378,85.13513335,55.09781356,107.3118199,9.975492512,1.713184129
6-4,207.3228541,79.13540757,55.09807447,115.3235376,8.977024817,2.713880054
6-5,304.3228515,86.13547704,52.09814777,116.3272089,9.977377763,0.714014754
6-6,310.3228514,83.13549464,51.09816836,111.3283592,11.97745906,2.714040826
6-7,126.3228514,83.1354991,111.0981741,118.3287196,14.97747778,0.714045872
6-8,143.3228514,77.13550023,81.09817578,119.3288325,22.9774821,2.714046849
6-9,141.3228514,87.13550052,82.09817623,108.3288679,21.97748309,4.714047038
6-10,141.3228514,80.13550059,114.0981764,116.3288789,16.97748332,2.714047074
6-11,141.3228514,78.13550061,77.0981764,111.3288824,25.97748337,4.714047081
6-12,138.3228514,79.13550061,90.09817641,117.3288835,25.97748338,5.714047083
6-13,128.3228514,79.13550061,75.09817641,249.3288838,10.97748339,2.714047083
6-14,126.3228514,82.13550061,116.0981764,212.3288839,9.977483388,2.714047083
6-15,137.3228514,84.13550061,109.0981764,217.328884,9.977483388,0.714047083
6-16,137.3228514,86.13550061,103.0981764,214.328884,11.97748339,1.714047083
6-17,134.3228514,82.13550061,55.09817641,115.328884,10.97748339,0.714047083
6-18,128.3228514,81.13550061,55.09817641,119.328884,9.977483388,2.714047083
6-19,138.3228514,80.13550061,56.09817641,109.328884,10.97748339,1.714047083
6-20,140.3228514,79.13550061,51.09817641,116.328884,24.97748339,2.714047083
6-21,141.3228514,84.13550061,56.09817641,120.328884,20.97748339,2.714047083
6-22,138.3228514,84.13550061,53.09817641,117.328884,26.97748339,4.714047083
6-23,132.3228514,88.13550061,51.09817641,122.328884,27.97748339,5.714047083
6-24,135.3228514,85.13550061,56.09817641,116.328884,32.97748339,3.714047083
6-25,137.3228514,89.13550061,53.09817641,123.328884,10.97748339,0.714047083
6-26,126.3228514,79.13550061,51.09817641,117.328884,12.97748339,2.714047083
6-27,123.3228514,118.1355006,54.09817641,119.328884,12.97748339,2.714047083
6-28,125.3228514,117.1355006,54.09817641,119.328884,12.97748339,2.714047083
6-29,125.3228514,144.1355006,52.09817641,110.328884,9.977483388,2.714047083
6-30,123.3228514,117.1355006,52.09817641,122.328884,15.97748339,0.714047083
6-31,122.3228514,117.1355006,52.09817641,114.328884,12.97748339,2.714047083
6-32,123.3228514,121.1355006,52.09817641,120.328884,13.97748339,2.714047083
6-33,134.3228514,167.1355006,54.09817641,111.328884,22.97748339,3.714047083
6-34,126.3228514,173.1355006,53.09817641,122.328884,18.97748339,4.714047083
6-35,137.3228514,82.13550061,55.09817641,115.328884,18.97748339,5.714047083
6-36,123.3228514,90.13550061,52.09817641,116.328884,31.97748339,4.714047083
6-37,123.3228514,82.13550061,57.09817641,194.328884,12.97748339,2.714047083
6-38,129.3228514,79.13550061,54.09817641,158.328884,13.97748339,1.714047083
6-39,125.3228514,86.13550061,58.09817641,188.328884,15.97748339,2.714047083
6-40,123.3228514,83.13550061,55.09817641,252.328884,11.97748339,1.714047083
6-41,125.3228514,83.13550061,57.09817641,112.328884,13.97748339,0.714047083
6-42,140.3228514,84.13550061,56.09817641,120.328884,15.97748339,1.714047083
6-43,267.3228514,88.13550061,53.09817641,115.328884,9.977483388,0.714047083
6-44,293.3228514,86.13550061,52.09817641,112.328884,14.97748339,2.714047083
6-45,300.3228514,91.13550061,57.09817641,125.328884,26.97748339,4.714047083
6-46,249.3228514,85.13550061,55.09817641,120.328884,25.97748339,4.714047083
6-47,294.3228514,82.13550061,54.09817641,127.328884,27.97748339,3.714047083
6-48,299.3228514,87.13550061,56.09817641,117.328884,13.97748339,0.714047083
7-1,309.630716,83.15236243,53.10994207,127.7098676,16.10287233,0.810020387
7-2,332.5460742,83.15663445,56.11324761,121.8292347,11.13175393,2.828596483
7-3,214.543413,90.15771679,58.11417629,114.8666339,11.13840641,1.832191976
7-4,211.5433294,84.157991,58.1144372,122.8783516,10.13993872,2.832887901
7-5,308.5433267,91.15806048,55.1145105,123.8820229,11.14029166,0.833022601
7-6,314.5433266,88.15807808,54.1145311,118.8831732,13.14037296,2.833048673
7-7,130.5433266,88.15808254,114.1145369,125.8835336,16.14039168,0.833053719
7-8,147.5433266,82.15808367,84.11453851,126.8836465,24.140396,2.833054696
7-9,145.5433266,92.15808395,85.11453897,115.8836819,23.14039699,4.833054885
7-10,145.5433266,85.15808402,117.1145391,123.8836929,18.14039722,2.833054922
7-11,145.5433266,83.15808404,80.11453913,118.8836964,27.14039727,4.833054929
7-12,142.5433266,84.15808405,93.11453914,124.8836975,27.14039728,5.83305493
7-13,132.5433266,84.15808405,78.11453914,256.8836978,12.14039729,2.83305493
7-14,130.5433266,87.15808405,119.1145391,219.8836979,11.14039729,2.83305493
7-15,141.5433266,89.15808405,112.1145391,224.883698,11.14039729,0.83305493
7-16,141.5433266,91.15808405,106.1145391,221.883698,13.14039729,1.83305493
7-17,138.5433266,87.15808405,58.11453915,122.883698,12.14039729,0.83305493
7-18,132.5433266,86.15808405,58.11453915,126.883698,11.14039729,2.83305493
7-19,142.5433266,85.15808405,59.11453915,116.883698,12.14039729,1.83305493
7-20,144.5433266,84.15808405,54.11453915,123.883698,26.14039729,2.83305493
7-21,145.5433266,89.15808405,59.11453915,127.883698,22.14039729,2.83305493
7-22,142.5433266,89.15808405,56.11453915,124.883698,28.14039729,4.83305493
7-23,136.5433266,93.15808405,54.11453915,129.883698,29.14039729,5.83305493
7-24,139.5433266,90.15808405,59.11453915,123.883698,34.14039729,3.83305493
7-25,141.5433266,94.15808405,56.11453915,130.883698,12.14039729,0.83305493
7-26,130.5433266,84.15808405,54.11453915,124.883698,14.14039729,2.83305493
7-27,127.5433266,123.158084,57.11453915,126.883698,14.14039729,2.83305493
7-28,129.5433266,122.158084,57.11453915,126.883698,14.14039729,2.83305493
7-29,129.5433266,149.158084,55.11453915,117.883698,11.14039729,2.83305493
7-30,127.5433266,122.158084,55.11453915,129.883698,17.14039729,0.83305493
7-31,126.5433266,122.158084,55.11453915,121.883698,14.14039729,2.83305493
7-32,127.5433266,126.158084,55.11453915,127.883698,15.14039729,2.83305493
7-33,138.5433266,172.158084,57.11453915,118.883698,24.14039729,3.83305493
7-34,130.5433266,178.158084,56.11453915,129.883698,20.14039729,4.83305493
7-35,141.5433266,87.15808405,58.11453915,122.883698,20.14039729,5.83305493
7-36,127.5433266,95.15808405,55.11453915,123.883698,33.14039729,4.83305493
7-37,127.5433266,87.15808405,60.11453915,201.883698,14.14039729,2.83305493
7-38,133.5433266,84.15808405,57.11453915,165.883698,15.14039729,1.83305493
7-39,129.5433266,91.15808405,61.11453915,195.883698,17.14039729,2.83305493
7-40,127.5433266,88.15808405,58.11453915,259.883698,13.14039729,1.83305493
7-41,129.5433266,88.15808405,60.11453915,119.883698,15.14039729,0.83305493
7-42,144.5433266,89.15808405,59.11453915,127.883698,17.14039729,1.83305493
7-43,271.5433266,93.15808405,56.11453915,122.883698,11.14039729,0.83305493
7-44,297.5433266,91.15808405,55.11453915,119.883698,16.14039729,2.83305493
7-45,304.5433266,96.15808405,60.11453915,132.883698,28.14039729,4.83305493
7-46,253.5433266,90.15808405,58.11453915,127.883698,27.14039729,4.83305493
7-47,298.5433266,87.15808405,57.11453915,134.883698,29.14039729,3.83305493
7-48,303.5433266,92.15808405,59.11453915,124.883698,15.14039729,0.83305493
8-1,313.8511912,88.17494587,56.12630481,135.2646816,17.26578623,0.929028234
8-2,336.7665494,88.17921789,59.12961034,129.3840487,12.29466783,2.94760433
8-3,218.7638883,95.18030022,61.13053903,122.4214479,12.30132031,1.951199824
8-4,215.7638046,89.18057444,61.13079994,130.4331656,11.30285261,2.951895749
8-5,312.763802,96.18064391,58.13087324,131.4368369,12.30320556,0.952030448
8-6,318.7638019,93.18066151,57.13089383,126.4379872,14.30328685,2.95205652
8-7,134.7638019,93.18066597,117.1308996,133.4383476,17.30330558,0.952061566
8-8,151.7638019,87.1806671,87.13090125,134.4384605,25.30330989,2.952062543
8-9,149.7638019,97.18066739,88.1309017,123.4384958,24.30331089,4.952062732
8-10,149.7638019,90.18066746,120.1309018,131.4385069,19.30331112,2.952062769
8-11,149.7638019,88.18066748,83.13090187,126.4385104,28.30331117,4.952062776
8-12,146.7638019,89.18066748,96.13090188,132.4385115,28.30331118,5.952062777
8-13,136.7638019,89.18066748,81.13090188,264.4385118,13.30331118,2.952062777
8-14,134.7638019,92.18066748,122.1309019,227.4385119,12.30331118,2.952062778
8-15,145.7638019,94.18066749,115.1309019,232.438512,12.30331118,0.952062778
8-16,145.7638019,96.18066749,109.1309019,229.438512,14.30331118,1.952062778
8-17,142.7638019,92.18066749,61.13090188,130.438512,13.30331118,0.952062778
8-18,136.7638019,91.18066749,61.13090188,134.438512,12.30331118,2.952062778
8-19,146.7638019,90.18066749,62.13090188,124.438512,13.30331118,1.952062778
8-20,148.7638019,89.18066749,57.13090188,131.438512,27.30331118,2.952062778
